Name,"NCBI GI","Uniprot Accession"
513147,,Q722P8
513148,,A6LBF0
513149,,Q721R2
513150,,Q722E3
513151,,Q9KPF3
513152,,Q831S4
513153,,Q835P8
513154,,B7GP09
513155,,Q3Y2S2
513156,,B0S3E6
513157,,Q8A6C1
513158,,Q0PBE2
513159,,Q71W82
513160,,Q9KVI0
513161,,Q9KRA1
513162,,D1BQT5
513163,,B7GT65
513164,,Q71XS6
513165,,Q832M2
513166,,Q3Y204
513167,,A8AHV7
513168,,B2UNA4
513169,,A8ARM8
513170,,A6KWZ8
513171,,Q5LDS5
513172,,A6LC40
513173,,Q723H1
513174,,A8AIZ0
513175,,Q03D27
513176,,Q3Y2Q9
513177,,Q833A1
513178,,C5R9N1
513179,,Q9KV25
513180,,Q03AG3
513181,,Q5L8H7
513182,,A8AI57
513183,,B7GU39
513184,,Q71XJ0
513185,,Q71Y52
513186,,A8AJN9
513187,,Q03D33
513188,,Q71VU7
513189,,Q9KP84
513190,,Q8A4B4
513191,,Q9KL32
513192,,B0RZN2
513193,,B7GTA9
513194,,C5R9Z4
513195,,Q042F9
513196,,Q046H6
513197,,Q1G899
513198,,A8AGM5
513199,,B0S395
513200,,B2RJB9
513201,,A6LBN3
513202,,B0S321
513203,,Q7MV57
513204,,Q1G8M3
513205,,Q3Y1K0
513206,,Q036D6
513207,,A8AJY1
513208,,A6KXE0
513209,,A6L8W0
513210,,Q82ZJ6
513211,,B7GPK1
513212,,A7GW88
513213,,Q3Y3C9
513214,,C5RBN8
513215,,Q1G7Q9
513216,,Q8AAF8
513217,,A8AJM8
513218,,Q041E6
513219,,Q9KVJ2
513220,,A8AIS1
513221,,Q9KKV1
513222,,B7GTC6
513223,,Q03C22
513224,,Q9KQN3
513225,,Q835Q0
513226,,Q71YV0
513227,,B2UQZ9
513228,,Q040T3
513229,,Q837P3
513230,,A8AKV8
513231,,Q043M2
513232,,Q71XY6
513233,,Q9KLH7
513234,,Q03CU8
513235,,D1BQX4
513236,,A8AH30
513237,,B2RKK0
513238,,Q9KM03
513239,,C5RD37
513240,,Q3Y1R5
513241,,B0RZI7
513242,,Q71WW3
513243,,Q038P5
513244,,Q045J1
513245,,Q3Y2F3
513246,,Q4HRD1
513247,,C5RB32
513248,,Q9KVD2
513249,,Q837P6
513250,,Q03BZ8
513251,,B0NT99
513252,,Q3Y2B3
513253,,A8AMR5
513254,,B0S074
513255,,Q03A95
513256,,Q3XWG9
513257,,Q035C2
513258,,Q3Y1F5
513259,,Q5LDT0
513260,,H7C6X0
513261,,Q5LDE7
513262,,Q03A36
513263,,Q046V6
513264,,Q03CN8
513265,,C5R9I7
513266,,Q834V1
513267,,H7C7B6
513268,,Q721N8
513269,,Q5L8E7
513270,,Q9KR96
513271,,Q7MUK7
513272,,A8AQG3
513273,,B7GU12
513274,,A8AKD1
513275,,B7GSS0
513276,,B0NKW6
513277,,Q03CX7
513278,,Q03CZ7
513279,,Q03C75
513280,,B0S1W9
513281,,Q8A196
513282,,Q8A6C0
513283,,Q831B7
513284,,C5R9F2
513285,,Q3Y3K2
513286,,H7C798
513287,,Q1G890
513288,,Q037I8
513289,,Q3XW77
513290,,C5RBP6
513291,,I3U0H3
513292,,Q040S5
513293,,Q8A4W5
513294,,C5RC34
513295,,C5R9X4
513296,,Q71WJ0
513297,,Q721W5
513298,,B0NLY4
513299,,Q8A7W8
513300,,Q1G857
513301,,C5RCR4
513302,,A8AER3
513303,,Q9KKP7
513304,,Q9KKP4
513305,,B0NND6
513306,,D1BNW2
513307,,Q834J4
513308,,C5RBY9
513309,,A8AP62
513310,,Q034M1
513311,,Q043J5
513312,,A8AK56
513313,,A8AGG2
513314,,A8AEK8
513315,,B0NSG8
513316,,A8ACS3
513317,,Q034K6
513318,,Q03CT2
513319,,A8AKW1
513320,,Q9KUN3
513321,,Q039X4
513322,,Q043C6
513323,,A6L6W0
513324,,A8AFV0
513325,,A7GZD8
513326,,Q9KQQ1
513327,,Q9KP88
513328,,Q3XYE7
513329,,Q7MXD3
513330,,A8ADV0
513331,,Q833W0
513332,,A8APU3
513333,,A8AGH7
513334,,Q9KNH9
513335,,Q1G7P1
513336,,Q9KT56
513337,,Q835S2
513338,,Q3XYA0
513339,,Q9KRQ6
513340,,A8AFQ6
513341,,A8ACR4
513342,,Q5LFQ8
513343,,A8AE90
513344,,A8AF42
513345,,A8ADM8
513346,,Q9KKW8
513347,,A8AJ26
513348,,Q3XYQ2
513349,,D1BQV4
513350,,Q1GAN2
513351,,A8AF41
513352,,A8AR92
513353,,Q9KTV0
513354,,Q039D1
513355,,A8AP23
513356,,Q724A9
513357,,Q9KNU4
513358,,Q9KPI4
513359,,A8ADJ1
513360,,A8ALS6
513361,,Q9KN83
513362,,A8ACX6
513363,,A8ADI6
513364,,Q9KLI8
513365,,P52692
513366,,Q043I9
513367,,Q9KQ97
513368,,B0S245
513369,,P0C6D1
513370,,A8ALT9
513371,,A8AGW4
513372,,A7H0J5
513373,,Q1G7P9
513374,,A8APZ8
513375,,A8ACM1
513376,,B2UQK7
513377,,A8ARP5
513378,,A8AKM5
513379,,I3TZK3
513380,,Q3Y143
513381,,Q9KLB3
513382,,Q3Y2V0
513383,,Q9KL71
513384,,A6LCZ5
513385,,Q723G1
513386,,Q03B46
513387,,Q82ZT9
513388,,A8AQP3
513389,,Q9KM47
513390,,Q71X77
513391,,A8AJH5
513392,,A8APC5
513393,,A7ZFP9
513394,,I3TYY7
513395,,Q1GAJ5
513396,,Q043R1
513397,,Q71XM0
513398,,Q835S3
513399,,Q71YT3
513400,,Q9KLV6
513401,,Q9KKV9
513402,,A8AKR6
513403,,Q9KTK6
513404,,A8AJ81
513405,,Q9KKY6
513406,,Q9KRS5
513407,,Q723N1
513408,,Q038X3
513409,,Q9KTZ8
513410,,A8APD0
513411,,Q721F6
513412,,Q043Z7
513413,,A8AG76
513414,,Q9KM14
513415,,A8AQD8
513416,,Q9KLB6
513417,,B7GRU6
513418,,Q723F7
513419,,D1BNX4
513420,,Q834E5
513421,,Q1G8G2
513422,,D1BP24
513423,,Q03BU8
513424,,Q9KKT0
513425,,Q0P9Q2
513426,,A6LBJ9
513427,,A8AIK3
513428,,Q047A9
513429,,A8AH42
513430,,Q837C0
513431,,D1BLQ0
513432,,D1BKY9
513433,,Q9KRL9
513434,,Q9KVI5
513435,,A8AQ10
513436,,A8AN34
513437,,Q831D9
513438,,B7GNM1
513439,,D1BLJ5
513440,,Q89YL5
513441,,Q1G9T3
513442,,Q9KQU1
513443,,E8MLZ3
513444,,A7H0B2
513445,,Q89YY1
513446,,Q3XY99
513447,,Q1G9S3
513448,,A8AP69
513449,,A7H0A5
513450,,Q9KL59
513451,,A8AKY0
513452,,A8AJ33
513453,,B0S334
513454,,Q9KPP2
513455,,A8ALM3
513456,,C5R9U6
513457,,Q5LG45
513458,,A8ACI5
513459,,Q1G8Y7
513460,,B7GU30
513461,,Q71XD2
513462,,B2UQ03
513463,,A7ZF91
513464,,Q9KQP3
513465,,Q9KRD6
513466,,A8AGR5
513467,,D1BQT2
513468,,C5R9G5
513469,,Q9KTV6
513470,,A8AM23
513471,,Q045H0
513472,,A8AE68
513473,,A8AH85
513474,,Q9KVS1
513475,,A8AJK2
513476,,Q838C6
513477,,Q9KRP8
513478,,B0S0D5
513479,,B2RK48
513480,,A6LIS5
513481,,Q9KT43
513482,,A8AIJ3
513483,,Q5L9L4
513484,,A6L1Q6
513485,,Q9KKN4
513486,,Q8A556
513487,,A6LIA2
513488,,B0NUF7
513489,,A8AK05
513490,,Q5L7H5
513491,,Q8A3H6
513492,,Q9KRC9
513493,,B2UMN2
513494,,B0NS12
513495,,A6LFF9
513496,,A8ACP9
513497,,Q1GBD6
513498,,A6L004
513499,,A6L3T9
513500,,A6LF06
513501,,Q5LDE0
513502,,Q8A637
513503,,Q9KVR8
513504,,Q9KQU4
513505,260222841,
513506,,B2UQU8
513507,,Q5LA89
513508,,Q5LFJ3
513509,,Q5LHE7
513510,,Q5L7E1
513511,,Q5LB95
513512,,Q5L810
513513,,Q5LHG8
513514,,Q5LBD0
513515,,Q5LGY4
513516,,Q5LDY5
513517,,Q5LGF3
513518,,Q5LDE2
513519,,Q5LFE8
513520,,Q5LBC8
513521,,Q5LHP7
513522,,Q5L8Q0
513523,,Q5LDW8
513524,,Q5LC13
513525,,Q5LDJ1
513526,,Q5LA79
513527,,Q5LA35
513528,,Q5LB98
513529,,Q5LFV5
513530,,Q5LFV9
513531,,Q5LFW2
513532,,Q5LDM4
513533,,Q5LEM5
513534,,Q5L7E8
513535,,Q5LFF9
513536,,Q5LAI4
513537,,Q5LA47
513538,,Q5LDH9
513539,,Q5LA49
513540,,Q5LDD8
513541,,Q5LAD0
513542,,Q5L9I2
513543,,Q5LA66
513544,,Q5LHB4
513545,,Q5L7P3
513546,,Q5LES0
513547,,Q5LAT9
513548,,B0NU85
513549,,B0NLJ4
513550,,B0NLJ5
513551,,B0NV82
513552,,B0NNQ7
513553,,B0NW34
513554,,B0NN97
513555,,B0NUZ5
513556,,B0NTL2
513557,,B0NQ72
513558,,B0NTT0
513559,,B0NLS2
513560,,B0NPF6
513561,,B0NS28
513562,,B0NMD2
513563,,B0NVX1
513564,,B0NQ91
513565,,B0NL16
513566,,B0NLU2
513567,,B0NLN4
513568,,B0NPX9
513569,,B0NP20
513570,,B0NS33
513571,,Q8A922
513572,,Q8A3R5
513573,,Q8A8D2
513574,,Q8A198
513575,,Q8ABH2
513576,,Q8A570
513577,,Q8A8S7
513578,,Q8AAA6
513579,,Q8A3A2
513580,,Q8A1K1
513581,,Q8A6N0
513582,,Q8A3L5
513583,,Q8A396
513584,,Q8A1J4
513585,,Q89ZI1
513586,,Q8A597
513587,,Q8A3P4
513588,,Q8A3I1
513589,,Q8A8P4
513590,,Q8A6H8
513591,,Q8A5W6
513592,,Q8A0G7
513593,,Q8A0P7
513594,,Q8A7I4
513595,,Q8A7U4
513596,,Q8A0S0
513597,,Q8A412
513598,,Q8A7X8
513599,,Q8A8I0
513600,,Q8A6S9
513601,,Q8A9T7
513602,,Q8A5B9
513603,,Q8A1Q0
513604,,Q8A0R4
513605,,Q8A586
513606,,Q89YN4
513607,,Q8A9T6
513608,,Q8A7Y9
513609,,Q8A5D1
513610,,Q8A3J7
513611,,Q8A6B6
513612,,Q8A5A1
513613,,Q8A333
513614,,Q8A5L3
513615,,Q8A6I0
513616,,Q8A079
513617,,Q8A305
513618,,Q8A7X0
513619,,A6KWY1
513620,,A6L7R1
513621,,A6L0Y9
513622,,A6KXY2
513623,,A6L1K9
513624,,A6L1A0
513625,,A6L5J6
513626,,A6L241
513627,,A6KZV3
513628,,A6KXP0
513629,,A6L0F0
513630,,A6KZC7
513631,,A6L2D6
513632,,A6L309
513633,,A6L4V9
513634,,A6L1W7
513635,,A6KZR8
513636,,A6L0H2
513637,,A6L321
513638,,A6L7L7
513639,,A6KWP4
513640,,A6L021
513641,,A6L060
513642,,A6KXZ8
513643,,A6KYC9
513644,,A6KZQ0
513645,,A6L4V8
513646,,A6L4T1
513647,,A6KZW3
513648,,A6KXC7
513649,,A6KWQ4
513650,,A6L3X1
513651,,A6KY25
513652,,B7GST4
513653,,B7GNV2
513654,,A8Z6C9
513655,,A7H155
513656,,A7GWL6
513657,,A7GXA4
513658,,Q0P9L0
513659,,Q6FXN7
513660,,A8ADE9
513661,,A8AE03
513662,,A8AN41
513663,,A8ALW0
513664,,A8ACJ3
513665,,A8APR4
513666,,A8AMI6
513667,,A8AL27
513668,,A8AHH8
513669,,A8AEZ9
513670,,A8AGS1
513671,,A8APL9
513672,,A8AJN7
513673,,A8AL23
513674,,A8ADL2
513675,,A8ALN8
513676,,A8ARF6
513677,,A8AKW8
513678,,A8AHC6
513679,,A8AGC0
513680,,A8APP7
513681,,A8AJA4
513682,,A8AGJ0
513683,,A8AKK6
513684,,A8AEN9
513685,,Q835M0
513686,,Q834Q1
513687,,Q836Y2
513688,,Q833A4
513689,,Q832K8
513690,,Q838K9
513691,,Q830R1
513692,,Q838L4
513693,,S0KZ41
513694,,Q833S9
513695,,Q839A2
513696,,Q838G1
513697,,Q3XWQ5
513698,,Q3Y0G8
513699,,I3U5G6
513700,,Q3Y3F5
513701,,Q3XXZ9
513702,,I3U538
513703,,Q3XWE2
513704,,Q3XZJ8
513705,,Q3Y137
513706,,I3U453
513707,,Q3Y293
513708,,Q3Y3H1
513709,,Q3XZY4
513710,,I3U1W5
513711,,Q3XZJ9
513712,,Q3Y3E3
513713,,B0S295
513714,,B0S1U4
513715,,B0S2N9
513716,,B0S208
513717,,B0S382
513718,,Q1G7X6
513719,,Q1GBU2
513720,,Q045I5
513721,,Q046Y6
513722,,Q044J9
513723,,Q045S1
513724,,Q71VU1
513725,,Q71VR1
513726,,Q720T1
513727,,Q71Y11
513728,,Q720P0
513729,,Q71XK2
513730,,Q720W7
513731,,Q724Y0
513732,,Q71W99
513733,,Q71XC3
513734,,A6LH22
513735,,A6LDH9
513736,,A6L869
513737,,A6LFQ1
513738,,A6LG83
513739,,A6LDK8
513740,,A6LB65
513741,,A6LAS2
513742,,A6LA44
513743,,A6LCG9
513744,,A6LD94
513745,,A6LBX2
513746,,A6LE78
513747,,A6LBE5
513748,,A6LAM8
513749,,A6LB66
513750,,A6L8W1
513751,,A6LAP4
513752,,A6LBS0
513753,,A6L977
513754,,A6LD39
513755,,A6LCA3
513756,,A6LBM0
513757,,A6LF77
513758,,A6L836
513759,,A6LA22
513760,,A6LIM0
513761,,A6LH31
513762,,A6LAN2
513763,,A6LAN3
513764,,A6LC81
513765,,A6LFM2
513766,,A6L7Z3
513767,,A6LIS6
513768,,A6LEA3
513769,,A6LG01
513770,,B2RH48
513771,,B2RGV6
513772,,B2RH79
513773,,Q7MT60
513774,,Q7MT34
513775,,Q7M791
513776,,D1BNR5
513777,,D1BNL8
513778,,Q9KKT2
513779,,Q9KKM9
513780,,Q9KSJ6
513781,,Q9KL12
513782,,Q9KMT8
513783,,Q9KQC0
513784,,Q9KUK5
513785,,Q9KKU9
513786,,Q9KVF4
513787,,Q9KMQ4
513788,,Q9KT29
513789,,P0C6D6
513790,,Q9KR22
513791,,Q9KL23
513792,,C5RAR8
513793,,C5RC38
513794,,C5R8T7
513795,,C9MHP1
513796,,C9MHP6
513797,,C9MHN9
513798,,C9MHP5
513799,,C9MHP7
513800,,A7JQW9
513801,,A7JQX3
513802,,A7JQW6
513803,,A7JQX4
513804,,A7JQX5
513805,,Q57517
513806,,B7LMM8
513807,,Q8ZPG7
513808,,P44481
513809,,Q8E0M7
513810,,Q3K202
513811,,A6VKN4
513812,,P44488
513813,,A8AE50
513814,,B1JS28
513815,,K8QMC0
513816,,Q1CG57
513817,,Q7N9Y1
513818,,A6VLA4
513819,,E0E8L5
513820,,A6VKN6
513821,,A6VPD4
513822,,P44482
513823,,Q7N9X4
513824,,E0E8L4
513825,,A6VKN5
513826,,A6VPD3
513827,,P44480
513828,,Q7N9X3
513829,,Q5DYT9
513830,,Q9AAR0
513831,,Q9A4L7
513832,,A0QRX6
513833,,A1R2B1
513834,,A1WI33
513835,,A4FG85
513836,,A4JG52
513837,,A4X2N5
513838,,A5EFL7
513839,,A5EFW2
513840,,A5EPX1
513841,,A5EQF7
513842,,A5VZQ5
513843,,A5W1L2
513844,,A6TFN3
513845,,A6VQF8
513846,,A6W840
513847,,A6X5W4
513848,,A7INE8
513849,,A7JT44
513850,,A9AG49
513851,,B0UPX1
513852,,B1G139
513853,,B1G196
513854,,B1G1U2
513855,,B1G6I8
513856,,B1G8V7
513857,,B1LVG3
513858,,B1LVN6
513859,,B1LYH8
513860,,B1LZD4
513861,,B2IXR1
513862,,B2J2L1
513863,,B4EEK2
513864,,B9JIF8
513865,,B9JL77
513866,,B9JLF8
513867,,B9K1Q0
513868,,C5AT70
513869,,C5ZNK5
513870,,D2BEB7
513871,,Q0B2F3
513872,,Q0BDJ6
513873,,Q0K195
513874,,Q0K7D4
513875,,Q128M0
513876,,Q13KP9
513877,,Q13P20
513878,,Q162A5
513879,,Q16BV6
513880,,Q1QTT2
513881,,Q2JYG1
513882,,Q2K1I5
513883,,Q2K3X7
513884,,Q39EM3
513885,,Q3JIA4
513886,,Q48HK0
513887,,Q48IE0
513888,,Q48N11
513889,,Q5FR63
513890,,Q5FR69
513891,,Q5LKY8
513892,,Q63PB0
513893,,Q6D1E1
513894,,Q7CTW5
513895,,Q881W7
513896,,Q883A2
513897,,Q888H2
513898,,Q88NN7
513899,,Q98EA9
513900,,P39400
513901,,K8R0M7
513902,,Q6CYX3
513903,,A6VKP2
513904,,Q1QWS0
513905,,B1G835
513906,,Q0BGE2
513907,,Q8ZM59
513908,,B7LPY6
513909,,C7REM2
513910,,Q5WKD6
513911,,A6VLA0
513912,,A6X6E2
513913,,B9JIV7
513914,,B9JL75
513915,,A9CG18
513916,,A9CEX7
513917,,B9K030
513918,,Q16BD2
513919,,D3P3F4
513920,,Q8XRB0
513921,,B4EEX3
513922,,Q89F70
513923,,A1WNS6
513924,,Q9WYG0
513925,,B9KBX3
513926,,A8F389
513927,,A5IK92
513928,,D3PMY4
513929,,D3PMY5
513930,,Q5WBV7
513931,,Q53W85
513932,,Q746L9
513933,,Q2RLD2
513934,,Q125C9
513935,,A9CFC3
513936,,A3T0C9
513937,,A3SFM0
513938,,Q2CIP4
513939,,A9CEK0
513940,,Q160Z7
520003,,Q97KT0
520004,,A4Y2R5
520005,,Q8FCD5
520006,,B8ZK41
520007,,P44583
520008,,Q8ZLQ9
520009,,B7LMS4
520010,,Q5PLF3
520011,,Q1J8K1
520012,,A3QIC1
520013,,K8QX26
520014,,B1KR48
520015,,Q4HEL6
520016,,Q5PJA5
520017,,A6VR11
520018,,P0AC74
520019,,O25673
520020,,Q0TUP6
520021,,Q5LEN5
520022,,Q8REG9
520023,,E0E7K5
520024,,Q729P2
520025,,E3Y509
520026,,A5FC69
520027,,A6L5I5
520028,,Q1CJY5
520029,,D6ZMN6
520030,,A6THH5
520031,,A3CK32
520032,,A5F7X2
520033,,C7NBC5
520034,,B8ZMF6
520035,,Q1CM07
520036,,Q5E0N0
520037,,Q8ZK32
520038,,A0KER8
520039,,Q1CHR5
520040,,A0KP56
520041,,Q8FAD7
520042,,Q97Q98
520043,,Q5PLN5
520044,,E3YB82
520045,,I6L8U2
520046,,Q6DA72
520047,,D1BQM5
520048,,E3Y4T3
520049,,K8QV94
520050,,E3Y7M3
520051,,D6ZMP8
520052,,F2KZJ5
520053,,B9DVU4
520054,,Q9KRT1
520055,,C7PE51
520056,,C8WIJ5
520057,,Q5E732
520058,,B0NRA2
520059,,Q8FJX2
520060,,Q6D0N2
520061,,B8ZME5
520062,,B2UN18
520063,,B9K0G3
520064,,Q8E9S7
520065,,A8GZY7
520066,,A7JRZ0
520067,,Q3K3Z0
520068,,D3P3F1
520069,,D9RVA3
520070,,E1M164
520071,,A6VQR1
520072,,A8AMB8
520073,,Q7MS77
520074,,K8QMQ2
520075,,B7LTI7
520076,,A6VL00
520077,,Q3SG74
520078,,Q12S05
520079,,Q8E2F1
520080,,Q8FD61
520081,,Q8A9P5
520082,,Q8ZL82
520083,,Q97PE9
520084,,A6LAG8
520085,,B7LRI9
520086,,Q7VLP3
520087,,K8QWF9
520088,,A8AQB1
520089,,Q30TZ9
520090,,E8QVG8
520091,,B0NPE7
520092,,Q5DZ34
520093,,C3M0W1
520094,,A8ARG4
520095,,D5SUI0
520096,,Q8ZM61
530001,,A9KSL3
530002,,B9JRG4
530003,,C6BXK4
530004,,Q1R0X7
530005,,Q2K404
530006,,I3U508
530007,,A9CGP3
530008,,Q2RUX6
530009,,A3S8G4
530010,,A3STC5
530012,,Q7WI18
530013,,Q7W652
530014,,Q7VXP8
530015,,Q5LMA6
530016,,A1KSM8
530017,,A1RC00
530018,,A2SL93
530019,,A4X957
530020,,A4XCJ6
530021,,A5VM18
530023,,A6LCI2
530024,,A6T6U0
530026,,A6W4P1
530027,,A6WWL6
530028,,A8F6V7
530029,,A8F7S7
530032,,A9KM58
530033,,A9KQL2
530034,,A9KSD9
530035,,A9KT33
530036,,A9NHP6
530037,,A9WEH1
530038,,B0K4J7
530039,,B0KAN0
530041,,B0TZ35
530042,,B1FVA6
530045,,B1WR46
530046,,B7GNQ8
530047,,B7LN08
530048,,B9DT57
530049,,B9K183
530050,,B9K1Y5
530051,,C7P4U0
530052,,C7RFE7
530053,,C8XGR9
530054,,D1AI06
530055,,D1AQ01
530056,,D2AW75
530057,,D2BDG8
530058,,D4GVU6
530059,,D5UJP7
530060,,D6XWM7
530061,,D6XZB5
530062,,E3Y2E3
530063,,F8K034
530064,,I3U2G0
530065,,Q03AG4
530066,,Q03AJ2
530067,,Q03JI2
530068,,Q041E8
530069,,Q042H4
530070,,Q046J6
530073,,Q0TS26
530074,,Q123H7
530075,,Q12BZ8
530076,,Q13CC4
530077,,Q162I8
530079,,Q1J6P7
530080,,Q1JGX8
530081,,Q1LLQ1
530082,,Q1Q8R7
530083,,Q1QC54
530084,,Q2K1D1
530085,,Q2K2B3
530086,,Q2K6L8
530087,,Q2RVL7
530088,,Q3K0Z2
530089,,Q3XZS0
530090,,Q5DYX0
530091,,Q5FA31
530094,,Q65EZ9
530095,,Q65MW1
530097,,Q7NQN9
530099,,Q835M5
530100,,Q8DT32
530101,,Q8DZJ6
530103,,Q8Y3K4
530104,,Q8Y8S6
530106,,Q926S7
530107,,Q97YZ1
530108,,Q9K0I0
530109,,A5ED05
530110,,B9JLD9
530111,,D3V669
530112,,D3VE51
530114,,Q0K9A4
530115,,Q5NHG3
530116,,Q92TR1
540001,504290731,
540002,446720972,
540003,79085096,
540004,387537231,
540005,79085172,
540006,387537299,
540007,504293603,
540008,79085198,
540009,446563209,
540010,387537331,
540011,505064230,
540012,489321473,
540013,387537335,
540014,18307877,
540015,387537303,
540016,18307865,
540017,387537275,
540018,18307881,
540019,142714,
540020,387537271,
540021,387537319,
540022,503880990,
540023,387537327,
540024,446563207,
540025,387537283,
540026,518542720,
540027,489313319,
540028,18307861,
540029,387537195,
540030,387537315,
540031,387537323,
540032,255767725,
540033,387537219,
540034,387537255,
540035,387537279,
540036,505913750,
540037,157418930,
540038,490545551,
540039,387537251,
540040,505296531,
540041,,
540042,,
540043,,
540044,,
540045,,
540046,,
540047,,
540048,,
540049,,
540050,,
540051,,
540052,,
540053,,
540054,,
540055,,
540056,,
540057,,
540058,,
540059,,
540060,,
540061,,
540062,,
540063,,
540064,,
540065,,
540066,,
540067,,
540068,,
540069,,
540070,,
540071,,
540072,,
540073,,
540074,,
540075,,
540076,,
540077,,
540078,,
540081,,
540082,,
540083,,
540084,,
540085,,
540086,,
540087,,
540088,,
540089,,
540090,,
540091,,
540092,,
540093,,
540094,,
540095,,
540096,,
540097,,
540098,,
540099,,
540100,,
540101,,
540102,,
540103,,
540104,,
540105,,
540106,,
540107,,
540108,,
540112,,
540113,,
540114,,
540116,,
540117,,
540118,,
540119,,
540120,,
540121,,
540122,,
540123,,
540124,,
540125,,
540126,,
540127,,
540128,,
540129,,
540130,,
540131,,
540132,,
540133,,
540134,,
540135,,
540136,,
540137,,
540138,,
540139,,
540140,,
540141,,
540142,,
540143,,
540144,,
540145,,
540146,,
540147,,
540148,,
540149,,
540150,,
540151,,
540152,,
540153,,
540154,,
540155,,
540156,,
540157,,
540158,,
540159,,
540160,,
540161,,
540162,,
540163,,
540164,,
540165,,
540166,,
540167,,
540169,,
540170,,
540171,,
540172,,
540173,,
540175,,
540178,,
540179,,
540180,,
540181,,
540182,,
540183,,
540184,,
540185,,
540186,,
540187,,
540188,,
540189,,
540190,,
540191,,
540192,,
540193,,
540194,,
540195,,
540196,,
540197,,
540198,,
540199,,
540200,,
540201,,
540202,,
540203,,
540204,,
540205,,
540206,,
540207,,
540208,,
540209,,
540210,,
540211,,
540212,,
540213,,
540214,,
540215,,
540216,,
540217,,
540218,,
540219,,
540223,,
540224,,
540225,,
540226,,
540227,,
540228,,
540229,,
540230,,
540231,,
540232,,
540233,,
540234,,
540235,,
540236,,
540237,,
540238,,
540239,,
540240,,
540241,,
540242,,
540243,,
540244,,
540245,,
540246,,
540247,,
540248,,
540249,,
540250,,
540251,,
540252,,
540253,,
540254,,
540255,489787151,
540256,489784685,
540259,62391272,
540260,62391271,
540261,501169181,
540262,499517359,
540263,501469234,
540264,,
540265,,
540266,,
540267,,
540268,,
540269,,
540270,,
540271,,
540272,,
540273,,
540274,,
540275,,
540276,,
540277,,
540278,,
540279,,
540280,,
540281,,
540282,,
540283,,
540284,,
540285,,
540286,,
540294,,
540299,,
540300,,
540301,,
540302,,
540303,,
540304,,
540305,,
540306,,
540307,,
540308,,
540309,,
540310,,
540312,,
540313,,
540314,,
540315,,
540316,,
540317,,
540319,,
540320,,
540321,,
540322,,
540323,,
540324,,
540325,,
540326,,
540327,,
540328,,
540329,,
540330,,
540331,,
540332,,
540333,,
540334,,
540335,,
540336,,
540337,,
540338,,
540339,,
540340,,
540341,,
540342,,
540343,,
540344,,
540345,,
540347,,
540348,,
540349,,
540350,,
540353,,
540354,,
540355,,
540364,,
540365,,
540366,,
540369,,
540370,,
540371,,
540372,,
540373,,
540374,,
540375,,
540376,,
540377,,
540378,,
540380,,
540381,,
540383,,
540384,,
540385,,
540386,,
540388,,
540389,,
540390,,
540391,,
540392,,
540393,,
540394,,
540395,,
540396,,
540397,,
540398,,
540399,,
540402,,
540404,,
540406,,
540410,,
540411,,
540412,,
540413,,
540414,,
540415,,
540416,,
540417,,
540418,,
540419,,
540420,,
540421,,
540422,,
540423,,
540424,,
540425,,
540426,,
540427,,
540428,,
540429,,
540430,,
540431,,
540432,,
540433,,
540434,,
540435,,
540436,,
540437,,
540438,,
540439,,
540440,,
540444,,
540445,,
540446,,
540447,,
540448,,
540449,,
540450,,
540451,,
540452,,
540458,,
540459,,
540460,,
540461,,
540462,,
540466,,
540467,,
540468,,
540473,,
540474,,
540475,,
540476,,
540477,,
540478,,
540479,,
540480,,
540481,,
540482,,
540483,,
540484,,
540485,,
540486,,
540487,,
540488,,
540489,,
540490,,
540491,,
540492,,
540493,,
540494,,
540495,,
540496,,
540501,,
540502,,
540503,,
540504,,
540506,,
540509,,Q9JYL8
540510,,Q9JRU9
550001,,Q926F9
550002,,Q926G2
550003,,Q1QZR6
550004,,Q5LQ86
550005,,Q167S7
550006,,A6X5T4
550007,,Q7CXS9
550009,,Q1QZR7
550011,,Q167S6
550012,,A6X5T3
550015,,Q1QZR8
550016,,Q5LQ88
550017,,Q167S5
550018,,A6X5T2
550019,,A9CI92
550021,,Q1QZS2
550022,,Q5LQ92
550023,,Q167S1
550024,,A6X5S8
550025,,A9CI91
550026,,Q92NI7
550027,,Q1QZS3
550028,,Q5LQ93
550029,,Q167S0
550030,,A6X5S7
550031,,Q7CXS2
550033,,Q16C65
550034,,A6WVT6
550035,,B9JLL7
550036,,Q12BF6
550037,,A9CHR2
550038,,Q16C64
550039,,A1WPT6
550040,,A2SE19
550041,,A3DDY3
550042,,A3PP85
550043,,A4FFA9
550044,,A4FIE2
550045,,A5FM92
550046,,A6H263
550047,,A6L3J1
550048,,A6L8G2
550049,,A6T7I3
550050,,A6VPQ6
550051,,A6VQQ4
550053,,A7JS97
550054,,A9AT91
550055,,A9CLQ3
550056,,A9H2J8
550057,,A9HC56
550058,,A9HET4
550059,,B0KBL6
550060,,B0TBI8
550061,,B1GBD6
550062,,B1M611
550063,,B5ZDH0
550065,,B9JCD2
550066,,B9JJ89
550067,,C2M509
550068,,C3JBU1
550069,,C6VZ75
550070,,C6XUZ6
550071,,C6Y0I6
550072,,C7PP38
550073,,D0MJ80
550074,,D3NTT4
550075,,D3P2I2
550076,,D4GUQ8
550077,,D5SV98
